MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,Filename,QuasarProbability
b'USNO-A2.0 1125-06190222',10 50 18.079,+28 21 01.94,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1647.jpg,2.4468925149956355e-12
b'USNO-A2.0 1200-06629603',11 01 15.778,+34 28 57.25,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1648.jpg,3.3300932500424096e-06
b'USNO-A2.0 1200-06599352',10 51 27.610,+32 22 27.44,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1649.jpg,0.000735224864911288
b'GALEX 2684543435539484367',11 01 58.948,+32 09 19.24,7.0,7.0,57.0,53.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1650.jpg,0.8666048049926758
b'GALEX 2684754524592144632',11 10 54.153,+32 34 00.17,7.0,7.0,44.0,39.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1651.jpg,0.9596170783042908
b'USNO-A2.0 1200-06638315',11 04 00.996,+33 21 53.39,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1652.jpg,0.0014834364410489798
b'USNO-A2.0 1200-06597866',10 50 57.530,+32 24 56.34,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1653.jpg,5.764330527659178e-13
b'2MASSI J1048179+312905',10 48 17.9861,+31 29 05.838,8.0,8.0,,,0.0,B,O,b'2009A&A...505..385A',./Images/QuasarCandidate_1654.jpg,0.7211789488792419
b'USNO-A2.0 1200-06597448',10 50 49.793,+33 38 08.23,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1655.jpg,0.9845443367958069
b'USNO-A2.0 1200-06613129',10 55 50.522,+32 41 15.72,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1656.jpg,0.00016604448319412768
b'GALEX 2684543422654579274',10 58 59.574,+33 16 52.38,7.0,7.0,62.0,52.0,0.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1657.jpg,0.9335589408874512
b'GALEX 2684543439834451049',11 04 38.946,+32 06 48.01,7.0,7.0,55.0,50.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1658.jpg,0.9494210481643677
b'GALEX 2684508268347262244',10 54 17.926,+32 22 17.27,7.0,7.0,50.0,49.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1659.jpg,0.5479298830032349
b'USNO-A2.0 1200-06600919',10 51 57.312,+32 30 09.72,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1660.jpg,0.0027070052456110716
b'USNO-A2.0 1200-06612171',10 55 31.934,+32 21 48.06,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1661.jpg,1.3936697541794274e-05
b'2XMM J105028.8+330046',10 50 28.857,+33 00 46.23,7.0,7.0,,,0.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1662.jpg,0.9757070541381836
b'USNO-A2.0 1200-06618949',10 57 43.154,+31 38 35.70,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1663.jpg,1.8657758118933998e-05
b'USNO-A2.0 1200-06611993',10 55 28.529,+32 31 48.36,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1664.jpg,5.336373704034614e-13
b'USNO-A2.0 1200-06660293',11 09 58.099,+33 43 20.57,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1665.jpg,0.9852083921432495
b'USNO-A2.0 1200-06613982',10 56 07.202,+31 36 38.99,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1666.jpg,0.00746558140963316
b'2MASSI J1107045+320630',11 07 04.5176,+32 06 30.316,8.0,8.0,,,0.0,B,O,b'2009A&A...505..385A',./Images/QuasarCandidate_1667.jpg,0.008162623271346092
b'[VV2000] J105250.1+335505',10 52 50.0602,+33 55 05.029,10.0,10.0,4.230000019073486,2.390000104904175,0.0,A,R,b'2013AJ....146....5P',./Images/QuasarCandidate_1668.jpg,0.8765926957130432
b'GALEX 2684754511707245260',11 04 01.925,+33 55 59.99,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1669.jpg,1.440505599248354e-07
b'GALEX 2684543435539483415',11 01 39.045,+31 56 08.22,7.0,7.0,59.0,56.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1670.jpg,0.966806948184967
b'USNO-A2.0 1200-06653308',11 08 04.608,+31 43 52.43,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1671.jpg,0.33835235238075256
b'USNO-A2.0 1200-06663577',11 10 48.228,+33 18 25.42,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1672.jpg,0.000732138694729656
b'USNO-A2.0 1200-06619238',10 57 48.898,+33 25 26.80,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1673.jpg,2.5343841998317794e-15
b'GALEX 2684543439834450519',11 05 39.597,+31 59 55.67,7.0,7.0,54.0,49.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1674.jpg,0.9816051125526428
b'USNO-A2.0 1200-06625919',10 59 59.081,+32 24 47.12,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1675.jpg,2.153728360099194e-07
b'GALEX 2684754520297178351',11 10 25.031,+33 47 59.36,7.0,7.0,48.0,48.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1676.jpg,0.9155147671699524
b'2MASX J10533090+3313424',10 53 30.905,+33 13 42.42,7.0,7.0,,,0.0,B,I,b'2006AJ....131.1163S',./Images/QuasarCandidate_1677.jpg,0.7929838299751282
b'2MASS J11042172+3333036',11 04 21.72,+33 33 03.7,6.0,6.0,230.0,220.0,50.0,B,I,b'2003yCat.2246....0C',./Images/QuasarCandidate_1678.jpg,1.4506686966342386e-05
b'[VV2000] J105611.8+315615',10 56 11.7566,+31 56 16.581,8.0,8.0,,,0.0,B,O,b'2009A&A...505..385A',./Images/QuasarCandidate_1679.jpg,0.9861039519309998
b'2XMM J104947.4+330026',10 49 47.402,+33 00 26.27,7.0,7.0,52.0,48.0,0.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1680.jpg,0.9112717509269714
b'SDSS J105834.87+322038.4',10 58 34.846,+32 20 40.13,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1681.jpg,4.209974191487118e-18
b'USNO-A2.0 1200-06666051',11 11 27.895,+32 26 00.64,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1682.jpg,4.081459427157305e-14
b'USNO-A2.0 1200-06627562',11 00 32.743,+33 21 36.83,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1683.jpg,4.2547430856298973e-11
b'USNO-A2.0 1200-06635008',11 02 59.443,+33 39 29.56,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1684.jpg,0.9895137548446655
b'GALEX 2684508268347262605',10 51 29.791,+32 27 30.43,7.0,7.0,57.0,55.0,0.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1685.jpg,0.9795373678207397
b'USNO-A2.0 1200-06612478',10 55 37.975,+32 37 31.44,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1686.jpg,0.00898773968219757
b'USNO-A2.0 1200-06590760',10 48 44.143,+34 25 29.24,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1687.jpg,0.6263936758041382
b'USNO-A2.0 1200-06667289',11 11 46.709,+33 22 03.32,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1688.jpg,0.2364010065793991
b'USNO-A2.0 1200-06630576',11 01 35.170,+32 05 39.84,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1689.jpg,3.4612165022117336e-13
b'USNO-A2.0 1200-06626907',11 00 19.536,+33 43 43.46,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1690.jpg,8.222977299077172e-10
b'USNO-A2.0 1200-06616578',10 56 58.128,+31 37 11.28,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1691.jpg,0.9879522919654846
b'USNO-A2.0 1200-06648758',11 06 48.797,+33 33 29.41,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1692.jpg,0.06080547347664833
b'USNO-A2.0 1200-06602203',10 52 21.098,+33 17 44.16,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1693.jpg,0.9780082106590271
b'USNO-A2.0 1200-06651860',11 07 39.830,+33 40 09.55,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1694.jpg,0.4291193187236786
b'GALEX 2684543426949550094',10 56 44.544,+33 02 21.08,7.0,7.0,59.0,49.0,0.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1695.jpg,0.9198607206344604
b'USNO-A2.0 1200-06595460',10 50 10.985,+33 59 24.47,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1696.jpg,1.191467724481754e-08
b'2MASS J10511832+3257522',10 51 18.33,+32 57 52.2,6.0,6.0,240.0,210.0,88.0,B,I,b'2003yCat.2246....0C',./Images/QuasarCandidate_1697.jpg,0.1271515190601349
b'2MASX J11041478+3424189',11 04 14.780,+34 24 18.91,7.0,7.0,,,0.0,B,I,b'2006AJ....131.1163S',./Images/QuasarCandidate_1698.jpg,1.693215012643634e-10
b'USNO-A2.0 1200-06659492',11 09 45.254,+31 50 17.02,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1699.jpg,7.27614460629411e-05
b'USNO-A2.0 1200-06653329',11 08 04.886,+31 45 19.69,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1700.jpg,4.784610609931406e-07
b'USNO-A2.0 1200-06637080',11 03 38.474,+31 45 03.92,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1701.jpg,1.3758265360319655e-13
b'USNO-A2.0 1200-06614547',10 56 18.559,+33 56 51.65,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1702.jpg,0.7991617321968079
b'GALEX 2684543426949548473',10 59 23.305,+32 40 23.18,7.0,7.0,49.0,44.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1703.jpg,0.9503391981124878
b'USNO-A2.0 1200-06661882',11 10 21.725,+33 21 51.52,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1704.jpg,0.09367837756872177
b'2MASX J10565334+3319451',10 56 53.346,+33 19 45.12,7.0,7.0,,,0.0,B,I,b'2006AJ....131.1163S',./Images/QuasarCandidate_1705.jpg,1.0101439684717661e-09
b'GALEX 2684543431244515922',10 58 49.506,+31 50 49.72,7.0,7.0,60.0,56.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1706.jpg,0.9480590224266052
b'[VV98] J110633.6+320353',11 06 33.47,+32 03 37.3,6.0,6.0,200.0,170.0,5.0,B,I,b'2003yCat.2246....0C',./Images/QuasarCandidate_1707.jpg,0.9508423805236816
b'USNO-A2.0 1200-06656676',11 09 00.818,+33 54 32.90,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1708.jpg,2.5127124899881892e-05
b'2MASS J11045555+3338073',11 04 55.55,+33 38 07.3,6.0,6.0,300.0,250.0,175.0,B,I,b'2003yCat.2246....0C',./Images/QuasarCandidate_1709.jpg,0.1009940430521965
b'USNO-A2.0 1200-06612264',10 55 33.962,+32 30 14.47,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1710.jpg,4.675781610785634e-07
b'USNO-A2.0 1200-06661949',11 10 22.927,+31 59 50.60,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1711.jpg,0.9969622492790222
b'USNO-A2.0 1200-06588225',10 47 58.339,+33 55 39.76,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1712.jpg,6.2494123085343745e-06
b'[VV2000] J105834.3+313656',10 58 34.3947,+31 36 55.718,8.0,8.0,,,0.0,B,O,b'2009A&A...505..385A',./Images/QuasarCandidate_1713.jpg,0.8026317954063416
b'USNO-A2.0 1200-06635019',11 02 59.669,+33 19 55.06,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1714.jpg,0.06015981361269951
b'USNO-A2.0 1200-06591714',10 49 00.984,+33 21 02.88,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1715.jpg,0.46733295917510986
b'GALEX 2684543426949548460',10 59 07.390,+32 40 14.39,7.0,7.0,57.0,51.0,0.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1716.jpg,0.9056548476219177
b'GALEX 2684543439834451870',11 06 14.295,+32 19 27.03,7.0,7.0,56.0,46.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1717.jpg,0.8824756741523743
b'LEDA 1950203',11 10 02.1,+31 30 01,5.0,5.0,,,0.0,D,O,b'2003A&A...412...45P',./Images/QuasarCandidate_1718.jpg,9.449024219065905e-06
b'USNO-A2.0 1200-06628309',11 00 48.850,+33 34 45.66,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1719.jpg,0.00012392755888868123
b'USNO-A2.0 1200-06662014',11 10 24.146,+32 39 25.92,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1720.jpg,4.104718787090178e-09
b'USNO-A2.0 1200-06609250',10 54 35.071,+33 05 15.61,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1721.jpg,5.0330704502114104e-14
b'USNO-A2.0 1200-06592484',10 49 15.910,+33 45 45.43,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1722.jpg,3.0484852686640806e-07
b'USNO-A2.0 1200-06651077',11 07 27.108,+33 22 33.60,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1723.jpg,1.6512274880753353e-10
b'USNO-A2.0 1200-06651763',11 07 38.162,+31 45 51.70,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1724.jpg,7.619544439840809e-10
b'FIRST J110113.8+323155',11 01 13.821,+32 31 55.43,7.0,7.0,,,0.0,B,I,b'2006AJ....131.1163S',./Images/QuasarCandidate_1725.jpg,0.0009559086174704134
b'USNO-A2.0 1200-06629187',11 01 07.574,+34 27 57.24,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1726.jpg,1.1244997988324457e-11
b'USNO-A2.0 1200-06662742',11 10 35.186,+33 59 50.39,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1727.jpg,0.9019680023193359
b'2MASS J10554107+3304100',10 55 41.074,+33 04 10.09,7.0,7.0,330.0,310.0,0.0,B,I,b'2003yCat.2246....0C',./Images/QuasarCandidate_1728.jpg,4.773607169577707e-16
b'2XMM J104921.7+325721',10 49 21.775,+32 57 21.34,7.0,7.0,,,0.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1729.jpg,0.950350821018219
b'USNO-A2.0 1200-06649859',11 07 06.895,+34 05 27.96,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1730.jpg,3.900345324492349e-11
b'USNO-A2.0 1200-06663512',11 10 47.136,+33 16 36.91,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1731.jpg,0.9146521687507629
b'USNO-A2.0 1200-06629027',11 01 04.195,+33 45 26.53,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1732.jpg,1.2159739526396152e-07
b'USNO-A2.0 1200-06634229',11 02 45.187,+34 24 29.12,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1733.jpg,0.00014301172632258385
b'USNO-A2.0 1200-06617347',10 57 12.919,+33 08 00.42,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1734.jpg,3.6243228418442186e-09
b'USNO-A2.0 1200-06624937',10 59 40.147,+31 52 22.22,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1735.jpg,0.9307482838630676
b'GALEX 2684754524592149176',11 10 40.446,+33 39 12.36,7.0,7.0,53.0,45.0,0.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1736.jpg,0.935494065284729
b'USNO-A2.0 1200-06615209',10 56 31.747,+32 15 40.39,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1737.jpg,0.004211338236927986
b'USNO-A2.0 1200-06634900',11 02 57.502,+31 34 31.40,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1738.jpg,3.3958210110540676e-07
b'USNO-A2.0 1200-06602280',10 52 22.726,+33 05 56.00,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1739.jpg,3.1906918138702167e-06
b'USNO-A2.0 1200-06625105',10 59 43.198,+34 12 05.69,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1740.jpg,4.32914988579558e-13
b'USNO-A2.0 1200-06620187',10 58 07.644,+34 18 00.79,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1741.jpg,1.798963353394356e-06
b'USNO-A2.0 1200-06663362',11 10 44.822,+32 05 15.40,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1742.jpg,0.0006819180562160909
b'USNO-A2.0 1200-06624720',10 59 36.106,+34 23 08.74,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1743.jpg,1.2154156847632436e-10
b'GALEX 2684754528887114607',11 09 10.343,+32 14 46.36,7.0,7.0,52.0,50.0,90.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1744.jpg,0.9603838324546814
b'USNO-A2.0 1200-06602786',10 52 32.040,+32 42 11.59,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1745.jpg,0.00040436373092234135
b'USNO-A2.0 1275-07873369',11 12 30.662,+40 08 20.44,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1746.jpg,3.5738430597120896e-05
b'FIRST J110601.9+400642',11 06 01.97,+40 06 42.4,6.0,6.0,2910.0,2090.0,52.0,D,,b'1995ApJ...450..559B',./Images/QuasarCandidate_1747.jpg,0.003876141970977187
b'USNO-A2.0 1275-07871076',11 11 49.265,+39 25 51.82,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1748.jpg,1.6864393614923756e-07
b'GALEX 2684719374579796419',11 07 46.099,+39 40 50.77,7.0,7.0,,,0.0,C,O,b'2014A&A...563A..54P',./Images/QuasarCandidate_1749.jpg,0.9762095808982849
b'7C 105142.00+391123.00',10 54 31.8917,+38 55 21.647,10.0,10.0,2.970000028610229,2.390000104904175,0.0,A,R,b'2013AJ....146....5P',./Images/QuasarCandidate_1750.jpg,0.8364012241363525
b'2MASX J10551844+3929050',10 55 18.4271,+39 29 05.145,8.0,8.0,,,0.0,B,O,b'2009A&A...505..385A',./Images/QuasarCandidate_1751.jpg,0.7247568368911743
b'USNO-A2.0 1275-07872946',11 12 22.618,+38 56 31.96,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1752.jpg,2.2067213649279438e-05
b'GALEX 2684684181617772266',11 10 57.482,+37 43 18.12,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1753.jpg,0.006265554577112198
b'USNO-A2.0 1275-07852204',11 05 52.262,+40 18 07.34,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1754.jpg,1.7030392882588785e-06
b'USNO-A2.0 1275-07862667',11 09 16.121,+40 19 19.67,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1755.jpg,3.4337706438236637e-06
b'USNO-A2.0 1275-07856632',11 07 20.047,+39 30 59.15,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1756.jpg,0.5433507561683655
b'2MASS J10585690+3745568',10 58 56.8884,+37 45 57.171,8.0,8.0,,,0.0,B,O,b'2009A&A...505..385A',./Images/QuasarCandidate_1757.jpg,0.9815375804901123
b'USNO-A2.0 1275-07854324',11 06 38.004,+40 09 32.00,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1758.jpg,7.774363621138036e-05
b'USNO-A2.0 1275-07859579',11 08 17.362,+38 14 24.22,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1759.jpg,8.137600038260473e-10
b'USNO-A2.0 1275-07867450',11 10 45.814,+37 49 13.55,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1760.jpg,2.8452308470150456e-05
b'6C 105511+402617',10 58 00.4,+40 10 19,5.0,5.0,40.0,40.0,90.0,B,R,b'2001A&A...369..380F',./Images/QuasarCandidate_1761.jpg,0.0006432621157728136
b'2MASS J10490298+4010315',10 49 02.985,+40 10 31.56,7.0,7.0,140.0,120.0,176.0,B,I,b'2003yCat.2246....0C',./Images/QuasarCandidate_1762.jpg,9.646641956351232e-06
b'USNO-A2.0 1275-07866373',11 10 26.441,+40 01 20.86,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1763.jpg,0.0001946829870576039
b'USNO-A2.0 1275-07840489',11 02 00.590,+37 50 40.56,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1764.jpg,0.02536367066204548
b'Mrk  420',11 03 40.305,+37 55 45.98,7.0,7.0,,,0.0,B,I,b'2006AJ....131.1163S',./Images/QuasarCandidate_1765.jpg,8.53228169310401e-36
b'[VV2010c] J105113.6+385015',10 51 13.6343,+38 50 15.655,8.0,8.0,,,0.0,B,O,b'2009A&A...505..385A',./Images/QuasarCandidate_1766.jpg,0.1784098893404007
b'USNO-A2.0 1275-07865100',11 10 02.354,+40 14 53.77,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1767.jpg,1.2965438145329244e-06
b'SDSS J105344.18+395402.3',10 53 44.176,+39 54 02.29,7.0,7.0,55.0,50.0,90.0,C,O,b'2012ApJS..203...21A',./Images/QuasarCandidate_1768.jpg,0.005104906391352415
b'2MASX J11021405+3802352',11 02 14.055,+38 02 35.21,7.0,7.0,,,0.0,B,I,b'2006AJ....131.1163S',./Images/QuasarCandidate_1769.jpg,2.015169457081356e-06
b'Mrk  421',11 04 27.3139,+38 12 31.799,9.0,9.0,0.23000000417232516,0.119999997317791,0.0,A,R,b'2010AJ....139.1695L',./Images/QuasarCandidate_1770.jpg,0.0
b'USNO-A2.0 1275-07865882',11 10 16.877,+37 39 07.20,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1771.jpg,9.479263596290366e-09
b'USNO-A2.0 1275-07862927',11 09 20.340,+37 45 54.76,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1772.jpg,5.653776600535176e-13
b'USNO-A2.0 1275-07852514',11 05 59.018,+40 24 13.57,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1773.jpg,6.676279413961763e-20
b'USNO-A2.0 1275-07857703',11 07 41.755,+39 55 34.00,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1774.jpg,0.8419370055198669
b'SDSS J105616.01+392002.3',10 56 16.009,+39 20 02.32,7.0,7.0,17.0,16.0,90.0,C,O,b'2012ApJS..203...21A',./Images/QuasarCandidate_1775.jpg,0.001636148663237691
b'USNO-A2.0 1200-06664716',11 11 06.770,+37 28 48.22,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1776.jpg,9.818034595809877e-05
b'2MASS J11002107+4019280',11 00 21.071,+40 19 28.04,7.0,7.0,220.0,200.0,179.0,B,N,b'2003yCat.2246....0C',./Images/QuasarCandidate_1777.jpg,0.5989142060279846
b'SDSS J105324.11+445444.4',10 53 24.108,+44 54 44.34,7.0,7.0,89.0,83.0,0.0,C,O,b'2012ApJS..203...21A',./Images/QuasarCandidate_1778.jpg,0.00879665371030569
b'SDSS J104934.49+440055.6',10 49 34.493,+44 00 55.57,7.0,7.0,60.0,39.0,90.0,C,O,b'2012ApJS..203...21A',./Images/QuasarCandidate_1779.jpg,0.01299874298274517
b'7C 1054+4612',10 57 18.4,+45 56 15,5.0,5.0,,,0.0,C,O,b'2010A&A...518A..10V',./Images/QuasarCandidate_1780.jpg,0.20684359967708588
b'6C 105136+455730',10 54 32.1,+45 41 52,5.0,5.0,1000.0,1000.0,90.0,C,R,b'1997ApJ...475..479W',./Images/QuasarCandidate_1781.jpg,0.9404500126838684
b'SDSS J110138.81+442307.3',11 01 38.816,+44 23 07.31,7.0,7.0,43.0,41.0,0.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1782.jpg,0.09650355577468872
b'2MASS J10495046+5208426',10 49 50.46,+52 08 42.6,6.0,6.0,60.0,60.0,90.0,B,I,b'2003yCat.2246....0C',./Images/QuasarCandidate_1783.jpg,1.5217630107144942e-06
b'USNO-A2.0 1350-07832507',10 46 56.731,+49 28 53.40,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1784.jpg,5.3596032500990987e-08
b'USNO-A2.0 1350-07836665',10 48 21.775,+49 46 12.43,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1785.jpg,2.8496942219152777e-13
b'[VV2006] J110854.0+522337',11 08 53.9789,+52 23 37.762,8.0,8.0,126.0,119.0,0.0,C,,b'2009A&A...505..385A',./Images/QuasarCandidate_1786.jpg,0.8682996034622192
b'USNO-A2.0 1350-07835924',10 48 07.999,+49 39 32.62,7.0,7.0,,,0.0,D,,b'2007ApJ...664...53A',./Images/QuasarCandidate_1787.jpg,3.2261229243601974e-09
b'2MASS J11044342+5030577',11 04 43.43,+50 30 57.7,6.0,6.0,380.0,230.0,91.0,B,I,b'2003yCat.2246....0C',./Images/QuasarCandidate_1788.jpg,0.08508404344320297
b'87GB 104704.0+512405',10 50 03.735,+51 08 24.27,7.0,7.0,96.0,92.0,0.0,C,O,b'2009yCat.2294....0A',./Images/QuasarCandidate_1789.jpg,0.0016015474684536457
